396508,25.320397005772012
396515,26.032638861138874
396517,22.28568506493506
396519,25.530727397602387
396521,26.643968073593072
396528,17.42502308802308
396535,24.999768217893212
396536,21.279042207792198
396543,32.181305375180386
396544,8.505691919191923
396545,14.296874639249639
396546,0.0
396547,0.0
396548,0.0
396549,0.0
396554,0.0
396555,0.0
396558,0.0
396561,0.0
396562,0.0
396570,0.0
396573,0.0
396579,0.0
396581,0.0
396582,0.0
396585,0.0
396586,0.0
396588,0.0
396589,0.0
396592,0.0
396597,0.0
396598,0.0
396599,0.0
396608,10.032069555444552
396620,19.184434884559884
396622,25.513982323232312
396624,30.705414682539672
396626,24.261588300588304
396633,12.318741036741038
396638,0.0
396641,0.0
396646,0.0
396649,0.0
396652,0.0
396656,0.0
396657,0.0
396663,0.0
396669,0.0
396670,0.0
396671,0.0
396674,0.0
396681,0.0
396687,0.0
396689,0.0
396692,27.1149406010656
396694,17.552545364357865
396695,28.704277694527715
396698,32.605284090909095
396702,32.98086922799425
396714,0.0
396715,0.0
396717,0.0
396723,0.0
396725,0.0
396726,0.0
396728,0.0
396729,0.0
396731,0.0
396732,0.0
396735,0.0
396736,0.0
396740,0.0
396745,0.0
396746,0.0
396747,0.0
396751,0.0
396754,0.0
396755,0.0
396758,0.0
396761,0.0
396762,0.0
396765,0.0
396768,0.0
396774,0.0
396779,42.04499585137086
396780,18.292233946608945
396781,26.744662337662334
396784,0.0
396785,0.0
396786,0.0
396788,0.0
396790,0.0
396793,0.0
396794,0.0
396797,0.0
396799,0.0
396801,0.0
396802,0.0
396803,0.0
396805,0.0
396811,0.0
396814,0.0
396815,0.0
396817,0.0
396823,0.0
396829,0.0
396832,0.0
396839,0.0
396845,15.739631132756132
396847,27.76796227383727
396854,33.5451138167388
396861,14.13094173881674
396868,21.319958152958158
396872,32.537503579753555
396876,27.44979653679654
396878,22.129579184704188
396879,20.738249639249638
396881,9.797139069264071
396882,32.445811480186485
396884,34.203557900432926
396888,12.07789309301809
396893,0.0
396895,0.0
396896,0.0
396897,0.0
396899,0.0
396901,0.0
396904,0.0
396905,0.0
396908,0.0
396910,0.0
396911,0.0
396912,0.0
396918,0.0
396919,0.0
396920,0.0
396928,0.0
396929,0.0
396933,0.0
396941,0.0
396942,0.0
396945,0.0
396946,0.0
396947,0.0
396950,0.0
396955,19.573426781551788
396959,28.354076756576745
396963,18.075984251859246
396966,14.601529803529795
396968,20.14244012931514
396971,20.74572513597514
396974,16.402715076590077
396975,28.647359279609272
396976,26.627364718614725
396978,16.61413091075591
396979,23.561133755133753
396981,34.257336038961036
396983,21.726874555999558
396989,32.515579906204906
396990,16.587014249639253
396999,29.661074023199017
397000,23.500115981240967
397001,26.327103840603854
397003,29.478056776556773
397005,20.97125421800421
397007,13.92741715229215
397011,0.0
397012,0.0
397014,0.0
397017,0.0
397018,0.0
397019,0.0
397021,0.0
397022,0.0
397025,0.0
397026,0.0
397034,0.0
397043,0.0
397050,0.0
397053,0.0
397054,1.3638253968253968
397059,19.09370654345654
397063,44.06211165223667
397064,28.469490079365077
397069,24.834377525252513
397070,25.74579004329005
397071,0.0
397079,0.0
397082,0.0
397084,0.0
397086,0.0
397087,0.0
397088,0.0
397089,0.0
397096,0.0
397099,0.0
397104,0.0
397109,0.0
397116,0.0
397117,0.0
397118,0.0
397120,0.0
397122,0.0
397126,0.0
397128,0.0
397131,0.0
397135,0.0
397136,0.0
397138,0.0
397142,9.13536111111111
397144,44.09841970529473
397146,34.45520382395382
397147,32.4494586940837
397150,21.031300061050057
397151,38.700909992785
397153,16.532091269841274
397155,0.0
397156,0.0
397160,0.0
397164,0.0
397166,0.0
397170,0.0
397171,0.0
397173,0.0
397180,0.0
397183,0.0
397186,0.0
397195,0.0
397200,0.0
397202,0.0
397203,0.0
397205,0.0
397208,19.99085722610723
397211,28.585667568542547
397213,25.198216963591967
397219,0.0
397220,2.062791597291597
397222,3.044571428571428
397226,0.0
397229,2.6286400682650672
397231,3.3873437257187238
397232,0.0
397233,2.4297101370851375
397234,0.0
397237,4.07797601010101
397238,1.6162795815295823
397239,3.076887681762681
397240,1.997257034632034
397242,2.660814324564324
397245,3.388719627594627
397247,0.0
397251,4.035363997113998
397253,3.574193542568541
397257,3.488621031746031
397258,3.2900638528138533
397259,0.0
397261,0.0
397262,2.5985477300477293
397267,3.1921955821955823
397268,1.9166179653679654
397272,3.291241896991897
397274,3.5925761322011316
397275,3.3484062049062033
397280,2.9382741702741697
397281,2.5392290209790205
397282,3.82685515873016
397283,3.0766709401709407
397288,2.7214879426129426
397292,1.1938028499278501
397295,1.2997848679098671
397297,1.2844451659451657
397301,1.1592440476190475
397302,1.4561950133200126
397309,0.7758611111111112
397312,0.6873560606060606
397314,0.7035165528915528
397316,0.5262996031746033
397317,1.8791924603174603
397320,1.298853285603286
397321,4.015396464646462
397323,2.2178295454545447
397324,1.527340478965479
397325,0.0
397327,1.8713647602397605
397329,1.9368320707070716
397330,2.321353174603175
397332,1.9510535714285717
397337,0.0
397341,1.3851309523809525
397346,0.0
397347,0.0
397351,0.0
397357,0.31217460317460316
397360,0.0
397371,0.0
397372,0.0
397374,0.0
397375,0.0
397376,0.0
397380,0.0
397388,0.0
397389,0.0
397397,0.0
397399,0.0
397400,0.0
397403,0.0
397404,0.0
397405,0.0
397406,0.0
397407,0.0
397408,0.0
397411,0.0
397418,0.0
397421,0.0
397423,4.821368423243423
397426,5.05056882006882
397432,4.854697788322787
397435,5.275553488178489
397436,5.146898185148184
397437,5.969694361194362
397440,4.907253343878343
397441,4.951357850482851
397442,5.125505328005326
397443,6.176517621267623
397447,4.785294108669109
397448,4.80188628038628
397450,4.814671994671994
397454,5.313389998890001
397458,5.044802947052947
397461,4.867332708957708
397463,0.9089480519480523
397467,0.9298888888888891
397474,0.0
397477,0.0
397479,0.0
397481,0.0
397485,0.0
397487,0.0
397489,0.0
397493,1.264608308358308
397499,2.138177669552671
397500,0.0
397503,0.16960912698412695
397504,1.1628273809523808
397505,1.1142823287823287
397506,0.7964970238095236
397508,1.0364329004329003
397513,1.9850667249417255
397518,1.4782108655233654
397520,1.3917927100677105
397527,1.1674244227994226
397531,0.9274345238095236
397537,0.0
397538,0.0
397540,1.0529366883116884
397543,1.0281134559884562
397544,1.6632613636363636
397548,0.9994693362193361
397555,0.11719047619047618
397565,1.1491753246753245
397566,0.0
397572,0.0
397575,1.1521031746031751
397577,2.327523074148075
397579,0.8466348373848375
397581,0.0
397586,0.7196467768342768
397587,0.3869102841602841
397588,0.0
397589,0.0
397592,1.6046765873015874
397594,0.0
397598,0.0
397601,0.5367720057720058
397607,1.613035533910535
397608,0.0
397610,0.06970238095238095
397616,0.0
397620,0.0
397627,0.0
397629,0.0
397634,0.0
397635,0.0
397637,0.008333333333333333
397645,0.0
397649,0.0
397650,0.0
397654,0.0
397655,0.0
397657,0.0
397660,0.0
397666,0.0
397668,0.0
397671,0.0
397673,0.08143506493506494
397675,1.513877525252526
397676,1.1646645021645023
397683,1.4401894910644915
397687,0.0
397688,1.2047886002886006
397689,1.3167287157287166
397693,0.0
397701,0.0
397708,1.0411208513708516
397712,1.5711210317460316
397720,0.7746605339105337
397721,0.0
397725,0.9214797979797977
397729,1.460125360750361
397730,0.7395841103341104
397735,1.0254447635697637
397743,0.0
397747,0.0
397750,1.1412799006549008
397752,0.0
397754,0.0
397755,0.8317514430014431
397758,1.2060019008769007
397759,0.0
397765,0.0
397767,0.0
397768,2.1705685425685424
397769,1.3600709568209566
397770,0.0
397772,0.0
397775,0.0
397776,0.0
397780,0.0
397781,0.0
397784,0.0
397786,0.0
397788,0.0
397793,0.0
397804,0.0
397805,0.0
397806,0.0
397807,0.0
397808,0.0
397809,0.0
397813,0.0
397820,0.0
397821,0.0
397823,0.0
397827,0.087890873015873
397840,0.0
397844,0.0
397846,0.0
397847,0.0
397851,0.0
397857,0.0
397858,0.0
397859,0.0
397860,0.0
397868,0.0
397870,0.1065654761904762
397872,0.0
397873,0.0
397879,0.0
397880,0.0
397882,0.0
397884,0.18811742424242425
397885,0.0
397894,0.0
397898,0.0
397909,0.0
397911,0.0
397915,0.0
